"College","Course","Category","Predicted_Rank_2025"
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ROBOTICS AND AUTOMATION","OPEN",81415
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ROBOTICS AND AUTOMATION","OPEN-EWS",81415
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ROBOTICS AND AUTOMATION","SC",81415
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ROBOTICS AND AUTOMATION","SEBC",52283
"GOVERNMENT ENGINEERING COLLEGE, VALSAD","CHEMICAL ENGINEERING","OPEN",33648
"GOVERNMENT ENGINEERING COLLEGE, VALSAD","CIVIL ENGINEERING","OPEN",49304
"GOVERNMENT ENGINEERING COLLEGE, VALSAD","ELECTRICAL ENGINEERING","OPEN",34813
"GOVERNMENT ENGINEERING COLLEGE, VALSAD","ELECTRICAL ENGINEERING","SEBC",34813
"GOVERNMENT ENGINEERING COLLEGE, VALSAD","MECHANICAL ENGINEERING","OPEN",50117
"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR","COMPUTER ENGINEERING","OPEN",50171
"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR","INFORMATION TECHNOLOGY","OPEN",53423
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA","CIVIL ENGINEERING","OPEN",45660
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA","COMPUTER ENGINEERING","OPEN",49733
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA","COMPUTER ENGINEERING-
GUJARATI","OPEN",29635
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA","MECHANICAL ENGINEERING","OPEN",29615
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","BIO-TECHNOLOGY","OPEN",46167
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","CHEMICAL ENGINEERING","OPEN",36370
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","COMPUTER ENGINEERING","OPEN",47329
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","COMPUTER SCIENCE & ENGG","OPEN",57837
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","FOOD TECHNOLOGY","OPEN",53461
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","OPEN",41837
"GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR","INFORMATION TECHNOLOGY","OPEN",48888
"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)","OPEN",44078
"HASMUKH GOSWAMI COLLEGE OF ENGG, VAHELAL","COMPUTER ENGINEERING","OPEN",53888
"HASMUKH GOSWAMI COLLEGE OF ENGG, VAHELAL","INFORMATION TECHNOLOGY","OPEN",43111
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","AUTOMOBILE ENGINEERING","OPEN",102592
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","CIVIL ENGINEERING","OPEN",49813
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","ESM",75675
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","OPEN",81721
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","OPEN-EWS",81721
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","SC",81721
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","SEBC",80333
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","ST",81721
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","CYBER SECURITY","OPEN",39380
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","CYBER SECURITY","SEBC",39736
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","ELECTRICAL ENGINEERING","OPEN",52162
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",39895
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION & COMMUNICATION TECHNOLOGY","OPEN",35991
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION & COMMUNICATION TECHNOLOGY","OPEN-EWS",35991
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION TECHNOLOGY","OPEN",77681
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION TECHNOLOGY","OPEN-EWS",77681
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION TECHNOLOGY","SC",77681
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION TECHNOLOGY","SEBC",74717
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","MECHANICAL ENGINEERING","OPEN",41602
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","BIO-TECHNOLOGY","OPEN",26054
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","BIO-TECHNOLOGY","OPEN-EWS",26054
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","BIO-TECHNOLOGY","SC",26054
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","BIO-TECHNOLOGY","SEBC",41691
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","CHEMICAL ENGINEERING","OPEN",17871
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","COMPUTER ENGINEERING","ESM",56062
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","COMPUTER ENGINEERING","OPEN",103671
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","COMPUTER ENGINEERING","OPEN-EWS",103671
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","COMPUTER ENGINEERING","SC",103671
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","COMPUTER ENGINEERING","SEBC",94952
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","INFORMATION TECHNOLOGY","OPEN",32035
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","INFORMATION TECHNOLOGY","OPEN-EWS",32035
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","INFORMATION TECHNOLOGY","SEBC",52442
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR","INFORMATION TECHNOLOGY","ST",32035
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","CIVIL ENGINEERING","OPEN",49392
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","COMPUTER ENGINEERING","OPEN",3603
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","COMPUTER ENGINEERING","OPEN-EWS",8500
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","COMPUTER ENGINEERING","SC",8500
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","COMPUTER ENGINEERING","SEBC",3603
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","COMPUTER ENGINEERING","ST",50312
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","ELECTRICAL ENGINEERING","OPEN",42874
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD","MECHANICAL ENGINEERING","OPEN",39067
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CHEMICAL ENGINEERING","OPEN",23901
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CHEMICAL ENGINEERING","OPEN-EWS",23901
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CHEMICAL ENGINEERING","SC",23901
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CHEMICAL ENGINEERING","SEBC",27865
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CIVIL ENGINEERING","OPEN",33781
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CIVIL ENGINEERING","OPEN-EWS",33781
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CIVIL ENGINEERING","SC",33781
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CIVIL ENGINEERING","SEBC",33726
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","CIVIL ENGINEERING","ST",53651
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","ESM",27740
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","OPEN",9764
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","OPEN - PH",9764
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","OPEN-EWS",9764
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","SC",9764
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","SEBC",5044
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","COMPUTER SCIENCE & ENGG","ST",88921
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRICAL ENGINEERING","ESM",11480
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRICAL ENGINEERING","OPEN",21223
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRICAL ENGINEERING","OPEN-EWS",21223
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRICAL ENGINEERING","SC",21223
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRICAL ENGINEERING","SEBC",21446
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRICAL ENGINEERING","ST",75924
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","ESM",22896
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",17218
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN-EWS",17218
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","SC",17218
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","SEBC",9043
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","ST",129233
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","MECHANICAL ENGINEERING","ESM",23646
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","MECHANICAL ENGINEERING","OPEN",12776
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","MECHANICAL ENGINEERING","OPEN-EWS",12776
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","MECHANICAL ENGINEERING","SC",12776
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","MECHANICAL ENGINEERING","SEBC",15763
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","MECHANICAL ENGINEERING","ST",61197
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD","ELECTRONICS & INSTRUMENTATION ENGINEERING","OPEN",27401
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD","ELECTRONICS & INSTRUMENTATION ENGINEERING","OPEN-EWS",27401
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD","ELECTRONICS & INSTRUMENTATION ENGINEERING","SC",27401
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD","ELECTRONICS & INSTRUMENTATION ENGINEERING","SEBC",22207
"IPCOWALA INSTITUTE OF ENGINEERING AND TECHNOLOGY
DHARMAJ","COMPUTER ENGINEERING","OPEN",49857
"IPCOWALA INSTITUTE OF ENGINEERING AND TECHNOLOGY
DHARMAJ","MECHANICAL ENGINEERING","OPEN",38853
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA","CHEMICAL ENGINEERING","OPEN",67998
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA","COMPUTER SCIENCE & ENGG","OPEN",49714
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA","INFORMATION TECHNOLOGY","OPEN",43555
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)","OPEN",31299
"ITM VOCATIONAL UNIVERSITY, WAGHODIA, DIST: VADODARA","COMPUTER ENGINEERING (DATA
SCIENCE)","OPEN",41647
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI","COMPUTER ENGINEERING","OPEN",49157
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI","INFORMATION TECHNOLOGY","OPEN",43515
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI","MECHANICAL ENGINEERING","OPEN",22664
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL","COMPUTER ENGINEERING","OPEN",49243
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL","INFORMATION TECHNOLOGY","OPEN",42837
"KANKESHWARI DEVI COLLEGE OF ENGINEERING, JAMNAGAR","COMPUTER ENGINEERING","OPEN",45394
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED
RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF TECHNOLOGY) , VARNAMA, VADODARA","MECHANICAL ENGINEERING","OPEN",77770
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA","CIVIL ENGINEERING","OPEN",40852
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA","COMPUTER SCIENCE & ENGG","OPEN",53538
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA","COMPUTER SCIENCE & ENGG","OPEN-EWS",53538
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA","COMPUTER SCIENCE & ENGG","SEBC",53538
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA","ELECTRICAL ENGINEERING","OPEN",47487
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA","INFORMATION TECHNOLOGY","OPEN",50195
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","COMPUTER ENGINEERING","OPEN",49033
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)","OPEN",49539
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","FOOD TECHNOLOGY","OPEN",49698
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","ESM",1731
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","OPEN",3099
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","OPEN - PH",3099
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","OPEN-EWS",5290
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","SC",5290
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","SEBC",3099
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","ST",26996
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","AUTOMOBILE ENGINEERING","OPEN",64401
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","AUTOMOBILE ENGINEERING","OPEN-EWS",59799
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","AUTOMOBILE ENGINEERING","SC",59799
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","AUTOMOBILE ENGINEERING","SEBC",64401
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","BIOMEDICAL ENGINEERING","OPEN",43126
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CHEMICAL ENGINEERING","ESM",26922
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CHEMICAL ENGINEERING","OPEN",13201
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CHEMICAL ENGINEERING","OPEN-EWS",39773
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CHEMICAL ENGINEERING","SC",22966
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CHEMICAL ENGINEERING","SEBC",13201
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CHEMICAL ENGINEERING","ST",39773
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","ESM",47164
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","OPEN",19894
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","OPEN - PH",19894
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","OPEN-EWS",28662
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","SC",28662
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","SEBC",19894
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","CIVIL ENGINEERING","ST",31241
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","ESM",12306
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","OPEN",2052
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","OPEN - PH",70335
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","OPEN-EWS",5481
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","OPEN-EWS - PH",70335
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","SC",5481
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","SEBC",2052
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","COMPUTER ENGINEERING","ST",23905
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRICAL ENGINEERING","ESM",22716
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRICAL ENGINEERING","OPEN",19958
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRICAL ENGINEERING","OPEN-EWS",33760
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRICAL ENGINEERING","SC",33760
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRICAL ENGINEERING","SEBC",19958
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRICAL ENGINEERING","ST",49631
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","ESM",14000
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",6081
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN-EWS",14500
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","SC",14500
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","SEBC",6081
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.","ST",40810
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ENVIRONMENTAL ENGINEERING","OPEN",56150
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ENVIRONMENTAL ENGINEERING","OPEN-EWS",59154
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ENVIRONMENTAL ENGINEERING","SC",59154
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ENVIRONMENTAL ENGINEERING","SEBC",56150
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ENVIRONMENTAL ENGINEERING","ST",49827
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","ESM",10608
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","OPEN",2810
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","OPEN - PH",2810
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","OPEN-EWS",7632
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","SC",7632
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","SEBC",2810
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INFORMATION TECHNOLOGY","ST",26476
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.","ESM",21305
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.","OPEN",35612
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.","OPEN-EWS",57510
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.","SC",57510
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.","SEBC",35612
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","MECHANICAL ENGINEERING","ESM",42988
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","MECHANICAL ENGINEERING","OPEN",15054
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","MECHANICAL ENGINEERING","OPEN-EWS",35571
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","MECHANICAL ENGINEERING","SC",35571
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","MECHANICAL ENGINEERING","SEBC",15054
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","MECHANICAL ENGINEERING","ST",47870
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","PLASTIC TECHNOLOGY","OPEN",46093
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ROBOTICS AND AUTOMATION","ESM",24022
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ROBOTICS AND AUTOMATION","OPEN",37468
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ROBOTICS AND AUTOMATION","OPEN-EWS",37468
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ROBOTICS AND AUTOMATION","SC",37468
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ROBOTICS AND AUTOMATION","SEBC",27078
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ROBOTICS AND AUTOMATION","ST",72136
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","RUBBER TECHNOLOGY","OPEN",47428
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","TEXTILE TECHNOLOGY","OPEN",49965
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR","AUTOMOBILE ENGINEERING","OPEN",52532
